detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,203.74,132.06,0.341853,0.393044,175.57,102.25,231.91,161.88,0.7148,218,7.2739,203.0,102.0
True,202.52,131.05,0.339793,0.390037,175.69,102.77,229.34,159.34,0.7718,219,7.3073,202.0,102.0
True,203.79,132.61,0.341935,0.39468,176.64,104.32,230.95,160.9,0.748,220,7.3407,203.0,104.0
True,203.77,132.64,0.341892,0.394769,176.62,104.4,230.91,160.88,0.749,221,7.374,203.0,104.0
True,202.58,131.19,0.339897,0.390443,175.35,102.77,229.81,159.6,0.7406,222,7.4074,202.0,102.0
True,192.97,120.91,0.32378,0.359847,155.2,75.68,230.74,166.13,0.7522,223,7.4408,192.0,75.0
True,202.99,131.75,0.340579,0.392117,175.96,102.82,230.01,160.69,0.6808,224,7.4741,202.0,102.0
True,203.64,132.64,0.341679,0.394748,176.44,104.0,230.84,161.27,0.7397,225,7.5075,203.0,104.0
True,203.52,132.73,0.341483,0.395029,176.9,104.68,230.15,160.78,0.7298,226,7.5409,203.0,104.0
True,203.51,132.53,0.341459,0.394427,176.9,104.31,230.12,160.75,0.7271,227,7.5742,203.0,104.0
True,202.99,131.03,0.340587,0.389979,173.79,99.84,232.19,162.23,0.7058,228,7.6076,202.0,99.0
True,194.32,124.4,0.326034,0.370224,155.02,80.23,233.62,168.56,0.7329,229,7.641,194.0,80.0
True,204.0,132.62,0.342286,0.394707,177.06,103.86,230.95,161.38,0.6859,230,7.6743,204.0,103.0
True,203.82,131.93,0.341987,0.392652,176.81,102.99,230.84,160.87,0.7238,231,7.7077,203.0,102.0
True,204.17,132.6,0.342566,0.39464,177.35,104.59,230.99,160.6,0.7276,232,7.7411,204.0,104.0
True,203.95,132.38,0.342194,0.393991,177.02,103.6,230.88,161.16,0.7275,233,7.7744,203.0,103.0
True,193.49,125.59,0.324654,0.373769,157.28,83.47,229.71,167.7,0.7289,234,7.8078,193.0,83.0
True,193.59,124.71,0.324815,0.37116,157.11,83.22,230.07,166.2,0.7456,235,7.8412,193.0,83.0
True,204.45,133.07,0.343042,0.396038,177.97,105.29,230.94,160.85,0.6684,236,7.8745,204.0,105.0
True,205.49,132.88,0.344777,0.395482,178.35,104.69,232.62,161.07,0.7028,237,7.9079,205.0,104.0
True,206.1,133.26,0.34581,0.396594,178.48,105.25,233.72,161.27,0.7325,238,7.9413,206.0,105.0
True,204.59,133.64,0.343279,0.397742,178.12,105.77,231.07,161.51,0.694,239,7.9746,204.0,105.0
True,196.58,126.59,0.329829,0.376769,162.04,84.56,231.11,168.63,0.7286,240,8.008,196.0,84.0
True,196.62,126.27,0.329906,0.375792,161.25,85.2,232.0,167.34,0.7273,241,8.0414,196.0,85.0
True,203.54,132.12,0.341504,0.393228,177.66,104.09,229.42,160.16,0.6511,242,8.0747,203.0,104.0
True,205.61,132.69,0.344976,0.394904,178.52,104.34,232.69,161.03,0.6809,243,8.1081,205.0,104.0
