detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,822.83,739.54,0.428557,0.684755,720.98,515.74,924.68,963.33,0.6727,224,8.96,822,515
True,830.0,726.87,0.43229,0.673027,729.38,490.64,930.61,963.1,0.6317,225,9.0,829,490
True,834.23,734.01,0.434494,0.679638,734.22,510.0,934.24,958.01,0.6354,226,9.04,834,510
True,842.81,726.7,0.438963,0.672869,741.77,496.17,943.84,957.23,0.6638,227,9.08,842,496
True,851.41,723.19,0.443441,0.669616,745.19,486.71,957.62,959.66,0.5674,228,9.12,851,486
True,864.32,727.95,0.450166,0.674025,763.84,501.99,964.79,953.9,0.5426,229,9.16,864,501
True,801.53,718.38,0.417464,0.665166,599.14,483.91,1003.93,952.85,0.5592,230,9.2,801,483
True,810.56,724.52,0.422165,0.670852,607.58,494.25,1013.53,954.79,0.463,231,9.24,810,494
True,892.57,733.89,0.464881,0.679532,784.29,522.4,1000.85,945.39,0.3913,232,9.28,892,522
True,832.85,732.05,0.433778,0.677823,640.84,517.83,1024.87,946.27,0.5233,233,9.32,832,517
True,912.99,730.55,0.475518,0.676437,812.55,529.43,1013.44,931.67,0.2769,234,9.36,912,529
True,842.23,732.19,0.438659,0.677956,633.5,517.16,1050.95,947.22,0.5534,235,9.4,842,517
True,841.36,726.25,0.43821,0.67245,628.06,507.58,1054.67,944.91,0.335,236,9.44,841,507
True,856.39,731.9,0.446037,0.677681,663.92,524.48,1048.86,939.31,0.6159,237,9.48,856,524
True,852.45,721.15,0.443986,0.667729,656.98,504.1,1047.93,938.2,0.313,238,9.52,852,504
True,856.09,721.7,0.445878,0.668244,658.32,507.95,1053.86,935.46,0.4948,239,9.56,856,507
True,857.14,712.15,0.446429,0.659399,659.24,494.56,1055.05,929.74,0.5799,240,9.6,857,494
True,860.1,709.04,0.447966,0.656518,664.49,485.92,1055.7,932.16,0.3571,241,9.64,860,485
True,860.62,725.08,0.448238,0.671373,669.95,509.25,1051.28,940.92,0.6475,242,9.68,860,509
True,857.63,728.75,0.446681,0.674769,658.16,518.41,1057.09,939.09,0.3595,243,9.72,857,518
True,848.64,732.12,0.442001,0.677892,653.65,526.54,1043.64,937.71,0.6453,244,9.76,848,526
True,844.98,723.69,0.440095,0.670086,658.57,511.2,1031.4,936.19,0.785,245,9.8,844,511
True,826.21,722.73,0.430317,0.669196,642.39,510.77,1010.03,934.7,0.8205,246,9.84,826,510
True,798.17,726.25,0.415714,0.672457,589.07,514.2,1007.27,938.31,0.5655,247,9.88,798,514
True,886.74,712.64,0.461842,0.659854,783.0,489.89,990.47,935.39,0.5404,248,9.92,886,489
True,871.7,719.82,0.454008,0.666496,769.6,505.51,973.79,934.12,0.5532,249,9.96,871,505
True,863.01,726.64,0.449485,0.672812,764.99,515.02,961.03,938.26,0.5639,250,10.0,863,515
True,848.06,722.0,0.441696,0.668517,748.7,500.02,947.41,943.97,0.604,251,10.04,848,500
True,841.68,726.52,0.438374,0.672701,744.33,508.95,939.03,944.09,0.639,252,10.08,841,508
True,838.71,733.01,0.436829,0.67871,740.9,517.23,936.53,948.79,0.6567,253,10.12,838,517
True,828.22,729.98,0.431366,0.67591,730.09,504.02,926.35,955.95,0.6086,254,10.16,828,504
True,816.68,728.01,0.425355,0.674085,721.19,505.61,912.18,950.42,0.6112,255,10.2,816,505
True,813.27,725.24,0.423581,0.671518,711.19,497.64,915.35,952.84,0.5239,256,10.24,813,497
True,799.87,729.29,0.4166,0.675269,700.76,510.36,898.99,948.22,0.5523,257,10.28,799,510
True,797.79,725.52,0.415516,0.671781,698.71,503.41,896.87,947.63,0.6061,258,10.32,797,503
True,794.81,734.17,0.413965,0.679783,697.89,522.23,891.74,946.1,0.5899,259,10.36,794,522
True,793.68,730.35,0.413376,0.676246,690.19,512.62,897.18,948.07,0.6553,260,10.4,793,512
True,797.89,721.95,0.415565,0.668472,697.91,495.79,897.86,948.11,0.6017,261,10.44,797,495
True,807.96,724.02,0.420814,0.670387,707.28,506.06,908.65,941.97,0.6169,262,10.48,807,506
True,816.42,729.28,0.425218,0.675262,716.22,506.48,916.62,952.09,0.6337,263,10.52,816,506
