detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,434.04,193.76,0.728251,0.57668,387.63,132.62,480.45,254.91,0.4134,166,6.64,434.0,132.0
True,440.21,184.92,0.738602,0.550348,388.06,114.5,492.36,255.33,0.3948,167,6.68,440.0,114.0
True,440.31,183.29,0.738771,0.545515,388.0,111.21,492.61,255.37,0.4337,168,6.72,440.0,111.0
True,439.79,183.27,0.737896,0.545455,387.43,111.6,492.14,254.94,0.4657,169,6.76,439.0,111.0
True,441.35,181.28,0.740515,0.539526,385.61,107.82,497.09,254.74,0.3535,170,6.8,441.0,107.0
True,439.66,181.57,0.737679,0.54039,385.74,108.82,493.58,254.32,0.4006,171,6.84,439.0,108.0
True,440.37,179.95,0.738875,0.535579,384.53,105.57,496.21,254.34,0.3268,172,6.88,440.0,105.0
True,434.34,186.34,0.72875,0.554583,384.76,118.1,483.91,254.58,0.3587,173,6.92,434.0,118.0
True,434.14,186.41,0.728425,0.554777,385.24,118.49,483.04,254.32,0.3789,174,6.96,434.0,118.0
True,433.8,186.59,0.727855,0.555321,383.74,118.01,483.87,255.16,0.3343,175,7.0,433.0,118.0
True,433.4,188.21,0.727179,0.560153,384.15,121.12,482.65,255.3,0.3456,176,7.04,433.0,121.0
True,433.43,189.09,0.727236,0.562763,384.38,122.09,482.48,256.09,0.4275,177,7.08,433.0,122.0
True,433.43,189.84,0.727236,0.565006,383.96,123.26,482.91,256.42,0.3367,178,7.12,433.0,123.0
True,433.19,190.42,0.726832,0.566713,384.88,124.37,481.5,256.46,0.3681,179,7.16,433.0,124.0
True,433.16,190.75,0.726787,0.567714,384.86,125.16,481.47,256.35,0.2961,180,7.2,433.0,125.0
True,430.32,191.55,0.722011,0.570099,383.07,125.61,477.57,257.5,0.3292,181,7.24,430.0,125.0
