detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp,tip_x,tip_y
True,238.64,607.59,0.473495,0.675096,195.77,565.65,281.51,649.52,0.6794,191,7.64,238.0,565.0
True,239.32,608.41,0.474833,0.676012,196.78,566.57,281.85,650.25,0.66,192,7.68,239.0,566.0
True,241.12,609.16,0.478419,0.676847,198.0,565.18,284.24,653.14,0.6584,193,7.72,241.0,565.0
True,242.06,609.08,0.480283,0.67676,198.76,565.22,285.37,652.95,0.6648,194,7.76,242.0,565.0
True,243.12,608.06,0.482377,0.675625,201.11,565.22,285.13,650.9,0.6734,195,7.8,243.0,565.0
True,246.02,607.63,0.488134,0.67515,203.87,563.5,288.17,651.77,0.6431,196,7.84,246.0,563.0
True,246.7,608.59,0.489477,0.676206,204.63,563.6,288.76,653.57,0.6447,197,7.88,246.0,563.0
True,247.76,604.5,0.491589,0.671668,205.06,558.47,290.46,650.53,0.6878,198,7.92,247.0,558.0
True,247.66,591.56,0.491397,0.657288,204.75,550.39,290.58,632.73,0.676,199,7.96,247.0,550.0
True,247.64,575.15,0.491345,0.63906,208.46,537.59,286.81,612.71,0.6868,200,8.0,247.0,537.0
True,168.5,564.23,0.334321,0.62692,150.89,548.76,186.1,579.7,0.2814,201,8.04,168.0,548.0
True,169.42,564.26,0.336144,0.626955,151.63,549.4,187.21,579.12,0.3227,202,8.08,169.0,549.0
True,169.91,563.36,0.337117,0.625952,151.63,547.65,188.18,579.07,0.294,203,8.12,169.0,547.0
True,170.82,562.76,0.338931,0.625285,151.86,546.05,189.78,579.46,0.3186,204,8.16,170.0,546.0
True,172.8,561.8,0.342858,0.624223,153.74,543.97,191.86,579.63,0.2883,205,8.2,172.0,543.0
True,173.63,561.41,0.344513,0.62379,154.35,543.6,192.92,579.22,0.274,207,8.28,173.0,543.0
