detected,cx_px,cy_px,cx_norm,cy_norm,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,frame,timestamp
True,451.55,297.31,0.502834,0.587576,393.41,240.54,509.68,354.09,0.7226,138,5.75
True,452.93,295.39,0.50438,0.583773,393.25,237.45,512.61,353.33,0.7058,139,5.7917
True,454.81,295.26,0.506472,0.583521,394.23,236.92,515.4,353.6,0.7044,140,5.8333
True,457.2,294.75,0.509135,0.58251,395.56,236.01,518.85,353.49,0.7138,141,5.875
True,457.78,294.66,0.50978,0.582334,397.82,235.86,517.74,353.46,0.7255,142,5.9167
True,455.09,294.84,0.506785,0.582686,398.71,236.49,511.48,353.19,0.723,143,5.9583
True,457.34,294.27,0.509291,0.581559,399.82,235.96,514.87,352.58,0.7192,144,6.0
True,457.27,295.17,0.509211,0.583337,399.83,236.79,514.71,353.55,0.7292,145,6.0417
True,457.75,294.69,0.509746,0.58239,400.71,236.4,514.79,352.98,0.7335,146,6.0833
True,459.75,294.98,0.511968,0.582973,401.84,236.89,517.65,353.08,0.737,147,6.125
True,460.57,294.79,0.512886,0.582598,403.64,237.27,517.51,352.32,0.7336,148,6.1667
True,461.32,294.75,0.513722,0.582518,405.24,236.9,517.4,352.6,0.7308,149,6.2083
True,461.18,295.11,0.513563,0.583218,406.49,237.0,515.87,353.22,0.7252,150,6.25
True,462.08,295.04,0.514571,0.583081,407.35,237.2,516.82,352.88,0.7278,151,6.2917
True,464.68,294.84,0.517463,0.582682,408.27,236.18,521.09,353.5,0.7536,152,6.3333
True,467.69,295.29,0.520817,0.583575,410.96,236.69,524.42,353.89,0.7733,153,6.375
True,468.46,295.84,0.521668,0.584666,412.87,237.65,524.04,354.03,0.7541,154,6.4167
True,468.69,295.08,0.521928,0.583155,414.17,236.79,523.21,353.36,0.7177,155,6.4583
True,472.46,292.19,0.526123,0.577456,413.96,230.47,530.95,353.92,0.7233,156,6.5
True,476.17,292.99,0.530258,0.579036,415.14,231.73,537.2,354.25,0.7528,157,6.5417
True,477.11,292.34,0.531305,0.57774,415.5,230.67,538.72,354.0,0.7709,158,6.5833
True,477.55,290.73,0.531791,0.574564,417.73,228.94,537.37,352.52,0.7718,159,6.625
True,479.42,290.72,0.53387,0.574551,419.39,228.87,539.44,352.57,0.7707,160,6.6667
True,480.37,289.85,0.534934,0.572824,421.67,228.03,539.08,351.67,0.7655,161,6.7083
True,482.48,288.28,0.537282,0.56972,424.62,227.21,540.33,349.35,0.7563,162,6.75
True,483.74,287.68,0.538686,0.568547,426.27,226.53,541.21,348.84,0.7564,163,6.7917
True,485.53,287.49,0.540676,0.568167,427.63,226.47,543.42,348.52,0.7625,164,6.8333
True,486.0,287.43,0.541204,0.568037,428.36,225.86,543.64,348.99,0.761,165,6.875
True,486.41,287.81,0.541663,0.568786,428.49,225.74,544.34,349.87,0.7685,166,6.9167
True,485.46,288.81,0.540599,0.570766,427.58,226.54,543.33,351.07,0.7708,167,6.9583
True,484.75,288.5,0.539807,0.570158,427.26,226.15,542.23,350.85,0.758,168,7.0
True,485.6,288.14,0.540756,0.569446,427.51,225.07,543.69,351.21,0.7731,169,7.0417
True,486.23,288.29,0.541456,0.569734,429.08,225.61,543.37,350.96,0.7692,170,7.0833
True,488.21,287.54,0.543664,0.568266,431.93,225.41,544.49,349.68,0.7826,171,7.125
True,488.54,287.86,0.544033,0.568884,433.73,225.33,543.36,350.38,0.7661,172,7.1667
True,490.11,288.13,0.545777,0.569424,435.44,224.34,544.78,351.92,0.7763,173,7.2083
True,491.92,287.92,0.547792,0.569008,437.56,224.08,546.28,351.76,0.7554,174,7.25
True,491.73,287.59,0.54758,0.568369,436.91,223.06,546.55,352.13,0.7452,175,7.2917
True,493.73,287.0,0.549805,0.567198,437.69,222.64,549.76,351.36,0.7431,176,7.3333
True,493.3,287.38,0.549328,0.567936,436.59,222.78,550.0,351.97,0.7558,177,7.375
True,491.81,287.46,0.547678,0.5681,436.95,223.62,546.68,351.3,0.7566,178,7.4167
True,491.32,287.32,0.547131,0.56783,436.85,223.36,545.8,351.28,0.746,179,7.4583
True,491.51,287.43,0.547334,0.568047,436.66,223.22,546.35,351.64,0.7473,180,7.5
True,492.55,286.6,0.548497,0.566394,438.31,223.38,546.79,349.81,0.7603,181,7.5417
True,493.88,285.62,0.549975,0.564474,439.82,222.79,547.94,348.46,0.748,182,7.5833
True,494.93,285.66,0.55115,0.564549,440.76,222.64,549.11,348.68,0.7511,183,7.625
True,495.62,284.89,0.551916,0.563031,442.09,222.51,549.15,347.28,0.7544,184,7.6667
True,496.19,284.57,0.552546,0.562397,443.13,222.52,549.24,346.62,0.7533,185,7.7083
True,497.79,284.48,0.554333,0.562209,444.7,222.67,550.88,346.29,0.7515,186,7.75
True,498.51,284.1,0.55513,0.561466,446.28,222.39,550.73,345.81,0.7427,187,7.7917
True,498.86,284.39,0.555524,0.562032,447.32,222.63,550.4,346.14,0.7397,188,7.8333
True,499.4,284.02,0.556129,0.561298,447.7,222.05,551.11,345.98,0.7415,189,7.875
True,498.39,283.58,0.555003,0.560432,448.01,221.52,548.77,345.64,0.7235,190,7.9167
True,498.91,283.06,0.555575,0.559403,448.43,220.11,549.38,346.01,0.7066,191,7.9583
True,499.86,281.73,0.556634,0.556777,448.43,219.04,551.29,344.42,0.7229,192,8.0
True,502.28,280.95,0.559333,0.55524,449.01,217.98,555.55,343.92,0.7288,193,8.0417
True,502.74,280.16,0.559845,0.553669,450.05,216.98,555.43,343.33,0.7263,194,8.0833
True,504.93,279.13,0.562284,0.551631,451.53,214.77,558.33,343.48,0.7205,195,8.125
True,507.85,277.84,0.565529,0.549085,453.83,213.93,561.86,341.74,0.7379,196,8.1667
True,510.49,278.75,0.568472,0.550898,455.49,211.97,565.48,345.54,0.7401,197,8.2083
True,516.55,274.96,0.575228,0.543408,455.62,206.77,577.49,343.15,0.7674,198,8.25
True,517.62,275.22,0.57641,0.543916,457.14,206.96,578.09,343.49,0.7618,199,8.2917
True,517.78,274.14,0.57659,0.541778,458.32,206.05,577.24,342.22,0.7816,200,8.3333
True,520.2,272.48,0.579291,0.5385,459.89,203.99,580.51,340.97,0.8026,201,8.375
True,520.1,272.26,0.579179,0.538062,460.62,204.13,579.58,340.39,0.8058,202,8.4167
True,520.78,272.94,0.579933,0.539407,461.45,204.51,580.11,341.37,0.7984,203,8.4583
True,521.49,273.15,0.58072,0.539828,462.33,205.04,580.64,341.27,0.7955,204,8.5
True,522.36,273.8,0.581693,0.541103,462.55,205.59,582.17,342.0,0.7947,205,8.5417
True,523.62,273.11,0.583092,0.539735,462.51,204.26,584.73,341.95,0.8009,206,8.5833
True,522.71,273.64,0.582078,0.540789,462.62,204.91,582.79,342.37,0.8004,207,8.625
True,523.71,273.59,0.5832,0.540697,462.89,205.46,584.54,341.72,0.7894,208,8.6667
True,525.67,274.0,0.585377,0.541507,464.8,205.49,586.53,342.51,0.7828,209,8.7083
True,527.58,273.2,0.58751,0.539915,467.31,204.97,587.86,341.43,0.7688,210,8.75
True,529.33,273.84,0.589457,0.541188,467.54,204.85,591.13,342.83,0.7725,211,8.7917
True,531.36,272.77,0.59172,0.539079,468.96,202.81,593.77,342.74,0.781,212,8.8333
True,532.67,272.55,0.59317,0.538645,470.88,201.97,594.45,343.14,0.7993,213,8.875
True,534.09,272.21,0.594754,0.537958,472.16,201.83,596.02,342.58,0.7894,214,8.9167
True,533.95,271.72,0.594601,0.536993,472.84,202.05,595.06,341.38,0.7889,215,8.9583
True,533.87,272.09,0.594506,0.537736,472.65,202.04,595.08,342.15,0.7913,216,9.0
True,530.28,274.33,0.590508,0.54215,469.6,205.96,590.95,342.7,0.7703,217,9.0417
True,529.61,274.48,0.589772,0.542442,468.38,205.54,590.85,343.42,0.7738,218,9.0833
True,527.19,274.27,0.587067,0.542043,467.19,206.23,587.19,342.32,0.766,219,9.125
True,527.17,273.74,0.587054,0.540983,465.88,205.45,588.47,342.02,0.7675,220,9.1667
True,525.57,273.76,0.585268,0.541022,465.35,206.28,585.8,341.24,0.7783,221,9.2083
True,526.16,273.91,0.585924,0.541322,465.26,205.89,587.06,341.92,0.7809,222,9.25
True,528.23,273.26,0.588229,0.540046,466.43,204.77,590.03,341.76,0.7842,223,9.2917
True,529.99,273.63,0.590188,0.540768,467.91,204.99,592.07,342.27,0.7724,224,9.3333
True,530.45,272.96,0.590707,0.539438,468.54,203.5,592.37,342.41,0.7881,225,9.375
True,529.83,272.19,0.590011,0.537917,467.91,203.16,591.75,341.21,0.8002,226,9.4167
True,529.76,271.82,0.58993,0.537192,468.27,202.53,591.25,341.11,0.7965,227,9.4583
True,531.19,271.59,0.591521,0.536744,470.52,202.66,591.85,340.53,0.7848,228,9.5
True,529.23,271.69,0.589339,0.536938,468.41,203.68,590.04,339.7,0.7851,229,9.5417
True,528.4,271.59,0.588419,0.536733,468.98,203.69,587.82,339.48,0.7683,230,9.5833
True,528.68,271.15,0.588726,0.535872,469.37,203.51,587.98,338.8,0.7673,231,9.625
True,527.7,270.51,0.587642,0.534605,469.39,202.9,586.01,338.12,0.7707,232,9.6667
True,527.26,270.68,0.587152,0.53495,469.15,202.53,585.38,338.84,0.758,233,9.7083
True,525.36,269.47,0.585029,0.532553,467.22,202.01,583.49,336.93,0.7858,234,9.75
True,522.91,269.89,0.582307,0.533378,464.69,202.68,581.14,337.1,0.783,235,9.7917
